cbsa_code,cbsa_name,cbsa_type,centroid_lat,centroid_lon,station_id,station_name,station_distance_km,avg_annual_temp,jan_avg_temp,jul_avg_temp,annual_precipitation,annual_snowfall,n_months_available,has_complete_year,temp_seasonality,snow_binary
19060,"Cumberland, MD-WV Micro Area",2,39.532185,-78.807082,USC00182282,"CUMBERLAND 2, MD US",12.958429,54.10575342,30.8,76,39.42,,12,TRUE,45.2,0
20060,"Douglas, GA Micro Area",2,31.459541,-82.867327,USC00097171,"PRIDGEN, GA US",26.75742612,66.08438356,48.9,81.2,47.84,,12,TRUE,32.3,0
25060,"Gulfport-Biloxi, MS Metro Area",1,30.480153,-88.999297,USC00220792,"BILOXI, MS US",9.680937756,68.62,51.6,82.3,64.38,,12,TRUE,30.7,0
28060,"Kalispell, MT Micro Area",2,48.295422,-114.052059,USC00244328,"HUNGRY HORSE DAM, MT US",5.695861413,44.74164384,25.5,69,35.47,,12,TRUE,43.5,0
30060,"Lebanon, MO Micro Area",2,37.659698,-92.594843,USC00234825,"LEBANON 2W, MO US",9.161020889,56.34575342,32.9,77.8,49.12,,12,TRUE,44.9,0
34060,"Morgantown, WV Metro Area",1,39.525155,-79.801912,USW00013736,"MORGANTOWN HART FLD, WV US",16.35200632,54.39616438,32.1,74.4,44.46,,12,TRUE,42.3,0
35060,"Natchitoches, LA Micro Area",2,31.732509,-93.082546,USC00166584,"NATCHITOCHES #2, LA US",9.088223871,67.08986301,48.2,83.4,55.93,0.4,12,TRUE,35.2,1
37060,"Oxford, MS Micro Area",2,34.221062,-89.584602,USC00229079,"UNIVERSITY, MS US",17.54947263,62.40246575,41.5,80.8,59.15,,12,TRUE,39.3,0
39060,"Pottsville, PA Micro Area",2,40.703682,-76.217788,USC00365344,"MAHANOY CITY 2 N, PA US",15.82102131,48.43972603,24.7,71.1,55.05,47.1,12,TRUE,46.4,1
40060,"Richmond, VA Metro Area",1,37.411324,-77.441816,USW00013740,"RICHMOND INTL AP, VA US",14.95131337,59.50136986,38.3,79.8,47.18,9.5,12,TRUE,41.5,1
48060,"Watertown-Fort Drum, NY Metro Area",1,43.996389,-76.052968,USW00094790,"WATERTOWN INTL AP, NY US",2.544276912,46.09260274,21.4,69.9,37.38,,12,TRUE,48.5,0
47080,"Vidalia, GA Micro Area",2,32.154218,-82.411379,USC00093754,"GLENNVILLE 3NW, GA US",47.04434612,67.26684932,49.7,82.9,48.78,,12,TRUE,33.2,0
49080,"Winnemucca, NV Micro Area",2,41.407914,-118.127591,USC00265818,"OROVADA 3 W, NV US",29.93820681,49.77917808,30.8,73.6,10.01,17.3,12,TRUE,42.8,1
10100,"Aberdeen, SD Micro Area",2,45.519435,-98.7007,USC00390022,"ABERDEEN 3 E, SD US",23.44507897,43.14493151,12.6,72.1,21.9,,12,TRUE,59.5,0
15100,"Brookings, SD Micro Area",2,44.376675,-96.797797,USC00391076,"BROOKINGS 2 NE, SD US",6.197263579,43.63945205,13.5,71.5,26.38,,12,TRUE,58,0
16100,"Carlsbad-Artesia, NM Micro Area",2,32.457835,-104.306434,USC00291153,"BRANTLEY DAM, NM US",9.635773623,63.28219178,42.5,82.5,13.37,,12,TRUE,40,0
18100,"Columbus, NE Micro Area",2,41.574696,-97.353145,USC00251825,"COLUMBUS 3 NE, NE US",12.49936846,50.72,23.6,76.8,29.68,27.3,12,TRUE,53.2,1
25100,"Guymon, OK Micro Area",2,36.746317,-101.483855,USW00003030,"GUYMON MUNI AP, OK US",7.435023252,58.14821918,36.9,81.2,16.9,,12,TRUE,44.3,0
27100,"Jackson, MI Metro Area",1,42.248474,-84.420868,USW00014833,"JACKSON REYNOLDS FLD, MI US",4.281893867,49.28383562,25,72.1,33.78,,12,TRUE,47.1,0
32100,"Marquette, MI Micro Area",2,46.656596,-87.584028,USW00094850,"MARQUETTE, MI US",14.21906366,40.53945205,15.3,66.1,38.5,190.7,12,TRUE,50.8,1
36100,"Ocala, FL Metro Area",1,29.202805,-82.0431,USC00086414,"OCALA, FL US",5.482949207,71.95616438,58.1,82.5,51.93,,12,TRUE,24.4,0
43100,"Sheboygan, WI Metro Area",1,43.738713,-87.731531,USC00471605,"SHEBOYGAN WWTP, WI US",2.923545164,45.27753425,20.4,69.4,36.06,,12,TRUE,49,0
41100,"St. George, UT Metro Area",1,37.262531,-113.4878,USC00427516,"ST GEORGE, UT US",19.1312257,63.34164384,41.3,87.6,12.53,,12,TRUE,46.3,0
10140,"Aberdeen, WA Micro Area",2,47.113732,-123.826735,USC00450008,"ABERDEEN, WA US",16.45037116,51.15342466,42.3,60.9,85.49,,12,TRUE,18.6,0
11140,"Americus, GA Micro Area",2,32.098355,-84.224304,USC00097087,"PLAINS SW GA EXP STN, GA US",14.97689969,64.89479452,47.2,80.3,50.58,,12,TRUE,33.1,0
13140,"Beaumont-Port Arthur, TX Metro Area",1,30.075928,-94.202705,USC00410613,"BEAUMONT RSCH CTR, TX US",8.704759167,69.28575342,51.8,83.1,63,,12,TRUE,31.3,0
14140,"Bluefield, WV-VA Micro Area",2,37.248463,-81.359375,USC00460925,"BLUEFIELD, WV US",11.7962245,51.95753425,30.7,70.5,47.23,40,12,TRUE,39.8,1
16140,"Carroll, IA Micro Area",2,42.039502,-94.86765,USC00131233,"CARROLL, IA US",3.187845167,48.53780822,19.7,74.5,36.56,,12,TRUE,54.8,0
20140,"Dublin, GA Micro Area",2,32.530337,-82.856611,USC00092844,"DUBLIN 2, GA US",5.06595136,65.0139726,46.8,81.5,48.31,,12,TRUE,34.7,0
22140,"Farmington, NM Metro Area",1,36.511624,-108.324578,USC00293142,"FARMINGTON AG SCI CNT, NM US",19.85247991,53.27863014,29.7,76.4,7.35,8.7,12,TRUE,46.7,1
24140,"Goldsboro, NC Metro Area",1,35.35419,-78.00867,USC00313503,"GOLDSBORO AG 1 N, NC US",7.860193556,61.16164384,41.6,80,53.68,,12,TRUE,38.4,0
26140,"Homosassa Springs, FL Metro Area",1,28.850292,-82.595552,USC00084289,"INVERNESS 3 SE, FL US",28.04626559,70.24794521,55.8,81.1,54.13,,12,TRUE,25.3,0
32140,"Marshall, MN Micro Area",2,44.409195,-95.847268,USC00215204,"MARSHALL, MN US",8.292233261,45.41835616,14.7,73.9,29.01,46.7,12,TRUE,59.2,1
45140,"Tahlequah, OK Micro Area",2,35.904367,-94.996796,USW00093953,"MUSKOGEE DAVIS FLD, OK US",42.89737813,61.23452055,39.2,81.9,44.83,,12,TRUE,42.7,0
30150,"Lebanon-Claremont, NH-VT Micro Area",2,43.785726,-72.159142,USC00438556,"UNION VILLAGE DAM, VT US",7.947221013,45.02958904,18.7,70.3,43.52,,12,TRUE,51.6,0
39150,"Prescott Valley-Prescott, AZ Metro Area",1,34.631071,-112.577225,USW00023184,"PRESCOTT LOVE FLD, AZ US",14.49291808,57.29424658,39.9,77,11.9,,12,TRUE,37.1,0
14180,"Blytheville, AR Micro Area",2,35.766944,-90.052207,USC00033821,"KEISER, AR US",9.723186754,61.97287671,39.2,82.1,54.65,,12,TRUE,42.9,0
21180,"Elkins, WV Micro Area",2,38.781095,-79.867788,USW00013729,"ELKINS RANDOLPH CO AP, WV US",11.65958438,52.18109589,30.4,71.6,48.22,59.9,12,TRUE,41.2,1
27180,"Jackson, TN Metro Area",1,35.753215,-88.882692,USC00404568,"JACKSON 4 NE, TN US",7.251587197,59.6939726,37.7,79.6,57.94,4.9,12,TRUE,41.9,1
28180,"Kapaa, HI Micro Area",2,22.012038,-159.705965,USW00022536,"LIHUE WSO AP 1020.1, HI US",37.80902547,76.45013699,72.9,79.6,35.71,,12,TRUE,6.7,0
32180,"Marshall, MO Micro Area",2,39.13584,-93.204164,USW00013991,"MARSHALL, MO US",1.591953073,54.36958904,28.4,77.7,42.29,,12,TRUE,49.3,0
38180,"Pierre, SD Micro Area",2,44.404897,-100.484817,USW00024025,"PIERRE RGNL AP, SD US",16.04299732,47.14821918,20.5,75.7,20.41,,12,TRUE,55.2,0
40180,"Riverton, WY Micro Area",2,43.054831,-108.608935,USW00024061,"RIVERTON, WY US",10.81597823,44.78465753,18.8,72.6,9,,12,TRUE,53.8,0
44180,"Springfield, MO Metro Area",1,37.36087,-93.180262,USC00235307,"MARSHFIELD 4 WSW, MO US",17.94920008,56.05315068,32.2,77.8,49.2,,12,TRUE,45.6,0
47180,"Vincennes, IN Micro Area",2,38.688381,-87.420358,USC00129113,"VINCENNES 5 NE, IN US",8.088414289,55.94657534,30.9,77.6,48.97,9.5,12,TRUE,46.7,1
48180,"Waycross, GA Micro Area",2,31.133114,-82.36865,USW00013870,"ALMA BACON CO AP, GA US",46.65687967,67.96493151,51.1,82.7,41.07,0.3,12,TRUE,31.6,1
25200,"Hailey, ID Micro Area",2,43.325486,-114.19734,USC00107040,"PICABO, ID US",10.7345344,42.76767123,19,67.3,12.87,,12,TRUE,48.3,0
42200,"Santa Maria-Santa Barbara, CA Metro Area",1,34.536677,-120.038364,USC00041253,"CACHUMA LAKE, CA US",7.249000157,62.30547945,52.8,72.9,16.52,,12,TRUE,20.1,0
38210,"Pikeville, KY Micro Area",2,37.499366,-82.509794,USC00469610,"WILLIAMSON, WV US",28.2351999,57.5139726,34.9,77.4,51.06,,12,TRUE,42.5,0
10220,"Ada, OK Micro Area",2,34.721421,-96.691804,USC00343145,"FITTSTOWN 6SW MESONET, OK US",18.99934781,61.49561644,40.6,81.3,42.84,,12,TRUE,40.7,0
15220,"Brownwood, TX Micro Area",2,31.764137,-98.998456,USC00411138,"BROWNWOOD 2ENE, TX US",5.764646945,65.98821918,45,84.6,29.53,,12,TRUE,39.6,0
13220,"Beckley, WV Metro Area",1,37.905659,-81.163748,USW00003872,"BECKLEY RALEIGH CO AP, WV US",14.03382869,53.3909589,32.3,71.8,44.81,54,12,TRUE,39.5,1
16220,"Casper, WY Metro Area",1,42.977645,-106.768219,USC00487375,"POWDER RVR (SCHOOL), WY US",19.09364255,43.83972603,22.2,69.8,12.45,,12,TRUE,47.6,0
19220,"Danville, KY Micro Area",2,37.507848,-84.735684,USC00152040,"DANVILLE, KY US",16.41231723,55.90958904,33.3,76.3,51.1,,12,TRUE,43,0
20220,"Dubuque, IA Metro Area",1,42.463481,-90.878771,USW00094908,"DUBUQUE RGNL AP, IA US",16.12543489,47.5030137,19.2,72.3,41.97,45.9,12,TRUE,53.1,1
21220,"Elko, NV Micro Area",2,40.906086,-115.554577,USC00267188,"RYNDON, NV US",8.765948443,47.14547945,24.6,73,11.57,,12,TRUE,48.4,0
22220,"Fayetteville-Springdale-Rogers, AR Metro Area",1,36.116394,-94.079545,USC00032444,"FAYETTEVILLE EXP STN, AR US",8.618826888,58.52520548,35.6,79.4,46.87,,12,TRUE,43.8,0
24220,"Grand Forks, ND-MN Metro Area",1,47.835929,-96.842681,USC00211891,"CROOKSTON NW EXP STN, MN US",17.18749434,40.33780822,7.5,70.2,22.81,,12,TRUE,62.7,0
26220,"Hood River, OR Micro Area",2,45.511775,-121.655976,USC00354003,"HOOD RVR EXP STN, OR US",22.04093587,51.3169863,35.5,69.2,30.78,,12,TRUE,33.7,0
27220,"Jackson, WY-ID Micro Area",2,44.048662,-110.426087,USC00488315,"SNAKE RVR, WY US",21.52927366,34.6169863,13.2,57.9,32.81,,12,TRUE,44.7,0
31220,"Ludington, MI Micro Area",2,43.957196,-86.442937,USC00205065,"MANISTEE 3SE, MI US",30.67060762,47.95369863,25,70.2,38.29,,12,TRUE,45.2,0
34220,"Moultrie, GA Micro Area",2,31.189707,-83.769773,USC00096087,"MOULTRIE 2 ESE, GA US",2.420370651,66.9139726,50.2,81.3,50.05,,12,TRUE,31.1,0
39220,"Price, UT Micro Area",2,39.673284,-110.588484,USW00093141,"PRICE CARBON CO AP, UT US",15.9166559,49.84109589,24.8,75.8,9.77,,12,TRUE,51,0
40220,"Roanoke, VA Metro Area",1,37.286226,-79.946935,USW00013741,"ROANOKE RGNL AP, VA US",4.177250628,58.59123288,37.8,78,45.02,14.4,12,TRUE,40.2,1
42220,"Santa Rosa-Petaluma, CA Metro Area",1,38.525182,-122.92611,USW00023213,"SANTA ROSA SONOMA CO AP, CA US",10.35016583,58.39589041,48.1,67.9,30.43,,12,TRUE,19.8,0
46220,"Tuscaloosa, AL Metro Area",1,33.097877,-87.799147,USC00018380,"TUSCALOOSA ACFD, AL US",21.23959269,66.50082192,46.9,83.4,57.16,,12,TRUE,36.5,0
47240,"Vineyard Haven, MA Micro Area",2,41.38097,-70.701499,USW00094724,"VINEYARD HAVEN AP, MA US",7.341175587,50.91945205,32.3,71.3,42.29,,12,TRUE,39,0
12260,"Augusta-Richmond County, GA-SC Metro Area",1,33.460371,-81.982833,USW00013837,"AUGUSTA DANIEL FLD AP, GA US",5.223804884,67.65534247,49.1,84.1,44.9,,12,TRUE,35,0
11260,"Anchorage, AK Metro Area",1,62.212784,-149.678222,USW00026528,"TALKEETNA AP, AK US",24.64232686,36.17479452,13,60.1,25.83,,12,TRUE,47.1,0
15260,"Brunswick-St. Simons, GA Metro Area",1,31.301739,-81.588909,USC00091340,"BRUNSWICK, GA US",16.99364049,69.37287671,53,83.3,48.71,,12,TRUE,30.3,0
18260,"Cookeville, TN Micro Area",2,36.190707,-85.463759,USC00402009,"COOKEVILLE, TN US",9.910001902,57.92328767,36.7,76.7,62.38,,12,TRUE,40,0
16260,"Cedar City, UT Micro Area",2,37.909304,-113.30674,USW00093129,"CEDAR CITY MUNI AP, UT US",29.08677458,50.63123288,29.3,74.8,11.4,,12,TRUE,45.5,0
19260,"Danville, VA Micro Area",2,36.811853,-79.400122,USC00441614,"CHATHAM, VA US",1.438388587,56.04164384,35.7,75.5,50.39,7.9,12,TRUE,39.8,1
21260,"Ellensburg, WA Micro Area",2,47.124441,-120.676709,USW00024220,"ELLENSBURG BOWERS FLD, WA US",14.97557823,50.31205479,30.5,72.6,9.06,,12,TRUE,42.1,0
22260,"Fergus Falls, MN Micro Area",2,46.405727,-95.714581,USC00215902,"NEW YORK MILLS, MN US",28.44805363,40.04191781,8.9,68.6,28.6,,12,TRUE,59.7,0
24260,"Grand Island, NE Metro Area",1,41.083926,-98.374218,USW00014935,"GRAND ISLAND AP, NE US",14.5736683,52.11890411,26.6,77.4,28.07,26.4,12,TRUE,50.8,1
28260,"Kearney, NE Micro Area",2,40.738595,-99.031788,USC00254335,"KEARNEY 4 NE, NE US",2.109723243,50.30794521,25.6,75.4,26.88,21.1,12,TRUE,49.8,1
29260,"La Grande, OR Micro Area",2,45.304081,-117.999149,USC00354622,"LA GRANDE, OR US",6.072406406,49.35041096,31.5,70.7,22.04,,12,TRUE,39.2,0
31260,"Lufkin, TX Micro Area",2,31.251896,-94.611134,USW00093987,"LUFKIN ANGELINA CO AP, TX US",13.73280434,66.84136986,48.4,82.7,47.56,,12,TRUE,34.3,0
32260,"Marshalltown, IA Micro Area",2,42.0417,-92.981403,USC00135198,"MARSHALLTOWN, IA US",5.356434938,47.96438356,19,73.5,39.49,,12,TRUE,54.5,0
34260,"Mountain Home, AR Micro Area",2,36.280268,-92.329949,USC00035036,"MTN HOME 1 NNW, AR US",9.269907516,58.54794521,36,79.2,55.57,7.3,12,TRUE,43.2,1
38260,"Pittsburg, KS Micro Area",2,37.505821,-94.853897,USC00143074,"GIRARD, KS US",1.303630263,57.00986301,32.5,80.1,47.41,,12,TRUE,47.6,0
43260,"Sheridan, WY Micro Area",2,44.781369,-106.881211,USW00024029,"SHERIDAN CO AP, WY US",7.048471009,45.82821918,25.2,71.7,15.15,,12,TRUE,46.5,0
41260,"St. Marys, PA Micro Area",2,41.427332,-78.653937,USC00367477,"RIDGWAY, PA US",7.988090004,48.10931507,25,69.6,48.03,54.5,12,TRUE,44.6,1
49260,"Woodward, OK Micro Area",2,36.425619,-99.273661,USC00346139,"MUTUAL, OK US",23.8251987,58.04821918,35.7,80.9,26.9,,12,TRUE,45.2,0
12300,"Augusta-Waterville, ME Micro Area",2,44.417012,-69.765764,USW00014605,"AUGUSTA STATE AP, ME US",11.00790303,46.67068493,22,70.8,42.66,,12,TRUE,48.8,0
13300,"Beeville, TX Micro Area",2,28.416077,-97.742586,USC00410639,"BEEVILLE 5 NE, TX US",5.826058994,70.90684932,54.3,83.5,30.26,,12,TRUE,29.2,0
17300,"Clarksville, TN-KY Metro Area",1,36.69571,-87.624307,USC00153994,"HOPKINSVILLE, KY US",19.40665089,58.82438356,36.1,78.9,53.86,,12,TRUE,42.8,0
18300,"Coos Bay-North Bend, OR Micro Area",2,43.18591,-124.094133,USC00351836,"COQUILLE CITY, OR US",8.787088127,53.34794521,45.8,62.2,54.13,,12,TRUE,16.4,0
20300,"Dumas, TX Micro Area",2,35.835676,-101.890502,USC00412617,"DUMAS, TX US",8.481126101,56.89479452,35.6,79.4,16.91,,12,TRUE,43.8,0
24300,"Grand Junction, CO Metro Area",1,39.019524,-108.460571,USC00053489,"GRAND JUNCTION 6ESE, CO US",2.571237645,54.09369863,27.5,79.7,10.47,,12,TRUE,52.2,0
30300,"Lewiston, ID-WA Metro Area",1,46.251696,-116.925017,USW00024149,"LEWISTON NEZ PERCE CO AP, ID US",15.34517125,53.93342466,36.2,76.6,12.53,14.1,12,TRUE,40.4,1
33300,"Milledgeville, GA Micro Area",2,33.05949,-83.255457,USC00097777,"SANDERSVILLE, GA US",43.0977584,64.4509589,46.5,81.4,47.27,,12,TRUE,34.9,0
32300,"Martinsville, VA Micro Area",2,36.682503,-79.872564,USC00445300,"MARTINSVILLE FLTR PLT, VA US",2.55175769,56.44109589,35.7,76.2,49.29,12.5,12,TRUE,40.5,1
37300,"Palestine, TX Micro Area",2,31.841261,-95.661727,USW00093914,"PALESTINE 2 NE, TX US",8.466515728,65.7939726,46.5,83.1,45.99,,12,TRUE,36.6,0
42300,"Sault Ste. Marie, MI Micro Area",2,46.321819,-84.52063,USC00207188,"RUDYARD 5SE, MI US",14.59799846,40.19315068,15.5,64.2,35.67,,12,TRUE,48.7,0
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1,28.120541,-82.525188,USW00012842,"TAMPA INTL AP, FL US",17.70233668,75.12657534,62.2,84,51.86,0,12,TRUE,21.8,0
46300,"Twin Falls, ID Metro Area",1,42.440397,-114.568729,USW00094178,"TWIN FALLS SUN VLY RGNL AP, ID US",8.145986803,49.54356164,28.8,74.2,10.32,,12,TRUE,45.4,0
47300,"Visalia, CA Metro Area",1,36.228834,-118.781055,USC00044957,"LINDSAY, CA US",24.69494106,63.40986301,47.5,81.6,10.39,,12,TRUE,34.1,0
48300,"Wenatchee-East Wenatchee, WA Metro Area",1,47.76611,-120.270197,USC00452563,"ENTIAT FISH HATCHERY, WA US",8.504775486,51.49068493,29.7,73.7,13.99,,12,TRUE,44,0
43320,"Show Low, AZ Micro Area",2,35.390785,-110.321025,USW00023194,"WINSLOW MUNI AP, AZ US",54.27305674,57.50821918,35.5,80.3,6.36,,12,TRUE,44.8,0
17340,"Clearlake, CA Micro Area",2,39.108009,-122.745217,USW00023275,"UKIAH MUNI AP, CA US",39.35370008,60.23424658,48,75.6,30.77,,12,TRUE,27.6,0
22340,"Fitzgerald, GA Micro Area",2,31.740772,-83.147197,USC00097171,"PRIDGEN, GA US",21.71791236,66.08438356,48.9,81.2,47.84,,12,TRUE,32.3,0
26340,"Houghton, MI Micro Area",2,47.367297,-88.351332,USW00094899,"COPPER HARBOR, MI US",36.90902496,42.91232877,21.2,65.5,26.84,,12,TRUE,44.3,0
27340,"Jacksonville, NC Metro Area",1,34.763109,-77.499469,USC00314471,"JACKSONVILLE EOC, NC US",9.716818764,63.06438356,44.5,80.6,60.29,,12,TRUE,36.1,0
31340,"Lynchburg, VA Metro Area",1,37.364926,-79.216689,USW00013733,"LYNCHBURG RGNL AP, VA US",4.985423155,56.9090411,35.9,76.6,44.01,12.8,12,TRUE,40.7,1
32340,"Maryville, MO Micro Area",2,40.361136,-94.883146,USC00235340,"MARYVILLE 2E, MO US",4.484462168,51.60356164,24,76.4,39.06,,12,TRUE,52.4,0
36340,"Oil City, PA Micro Area",2,41.400714,-79.765813,USC00363028,"FRANKLIN, PA US",5.403950692,49.55424658,26,71.8,49.25,,12,TRUE,45.8,0
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",1,28.298311,-80.700333,USC00085612,"MELBOURNE WFO, FL US",21.03690388,73.29917808,61.4,82.1,53.85,,12,TRUE,20.7,0
38340,"Pittsfield, MA Metro Area",1,42.371493,-73.217928,USW00014763,"PITTSFIELD MUNI AP, MA US",8.521758139,46.94109589,23.3,69.9,44.83,,12,TRUE,46.6,0
45340,"Taos, NM Micro Area",2,36.577183,-105.638878,USC00291630,"CERRO, NM US",18.59846751,45.48328767,21.2,66.6,16.54,,12,TRUE,45.4,0
47340,"Wabash, IN Micro Area",2,40.843747,-85.795192,USC00129138,"WABASH, IN US",6.334662933,51.49890411,25.7,74.6,40.98,,12,TRUE,48.9,0
13380,"Bellingham, WA Metro Area",1,48.842653,-121.836432,USC00458715,"UPPER BAKER DAM, WA US",23.61167876,47.50684932,33.4,63.1,97.8,,12,TRUE,29.7,0
14380,"Boone, NC Micro Area",2,36.235368,-81.709888,USC00310982,"BOONE 1 SE, NC US",6.241297425,50.59013699,31.5,68.3,63,24,12,TRUE,36.8,1
17380,"Cleveland, MS Micro Area",2,33.799139,-90.88412,USC00221738,"CLEVELAND, MS US",14.66305736,63.82219178,42.4,82,59.88,2,12,TRUE,39.6,1
18380,"Cordele, GA Micro Area",2,31.920268,-83.75653,USC00092266,"CORDELE, GA US",7.399207816,66.31232877,48.4,82.2,50.63,0.1,12,TRUE,33.8,1
21380,"Emporia, KS Micro Area",2,38.382134,-96.359301,USC00142548,"EMPORIA 3 NW, KS US",13.31513408,54.07972603,29.8,77.6,37.21,,12,TRUE,47.8,0
22380,"Flagstaff, AZ Metro Area",1,35.829692,-111.773728,USC00023584,"GRAND CANYON E ENTRANCE, AZ US",23.42310883,50.64246575,31.8,71.9,15.33,,12,TRUE,40.1,0
26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",1,29.33413,-90.843674,USC00169013,"THIBODAUX 4 SE, LA US",47.23890545,69.48849315,52.5,83,65.03,,12,TRUE,30.5,0
28380,"Kennett, MO Micro Area",2,36.153025,-90.062254,USW00053869,"BLYTHEVILLE MUNI AP, AR US",31.50432442,61.56136986,39.4,81.4,43.57,,12,TRUE,42,0
30380,"Lewistown, PA Micro Area",2,40.601615,-77.651832,USC00364992,"LEWISTOWN, PA US",7.179209899,52.48712329,29.3,74.8,42.83,23.4,12,TRUE,45.5,1
32380,"Mason City, IA Micro Area",2,43.213732,-93.274339,USW00014940,"MASON CITY MUNI AP, IA US",7.854117293,45.8830137,16.2,72.1,36.32,46.9,12,TRUE,55.9,1
31380,"Macomb, IL Micro Area",2,40.455808,-90.678954,USC00116970,"PRAIRIE CITY 2S, IL US",23.59677329,51.9709589,24.8,75.2,39.05,21.9,12,TRUE,50.4,1
42380,"Sayre, PA Micro Area",2,41.791504,-76.502123,USC00368905,"TOWANDA 1 S, PA US",6.644068446,49.46712329,26.6,72,40.55,,12,TRUE,45.4,0
46380,"Ukiah, CA Micro Area",2,39.432388,-123.442881,USC00047109,"POTTER VALLEY POWERHOUSE, CA US",28.11984637,59.61671233,46.4,75.2,36.32,,12,TRUE,28.8,0
47380,"Waco, TX Metro Area",1,31.5921,-97.286018,USW00013959,"WACO RGNL AP, TX US",6.225591556,67.64328767,47.3,85.9,36.73,0.7,12,TRUE,38.6,1
49380,"Worthington, MN Micro Area",2,43.677686,-95.763132,USC00219170,"WORTHINGTON 2 NNE, MN US",15.14983564,44.59479452,14.5,72,31.34,48.1,12,TRUE,57.5,1
32390,"Massena-Ogdensburg, NY Micro Area",2,44.488112,-75.074311,USW00014743,"CANTON 4 SE, NY US",10.29565374,45.2339726,18.3,70.1,40.38,,12,TRUE,51.8,0
12420,"Austin-Round Rock-San Marcos, TX Metro Area",1,30.249744,-97.649842,USW00013904,"AUSTIN BERGSTROM AP, TX US",7.956914868,69.07452055,50,85,35,0.2,12,TRUE,35,1
15420,"Burley, ID Micro Area",2,42.369199,-113.642424,USW00024133,"BURLEY MUNI AP, ID US",21.69952873,49.53863014,29.6,72.4,10.07,,12,TRUE,42.8,0
13420,"Bemidji, MN Micro Area",2,47.879508,-95.00505,USC00216795,"RED LAKE INDIAN AGCY, MN US",0.947902796,39.56712329,7.2,69.1,23.07,,12,TRUE,61.9,0
20420,"Durango, CO Micro Area",2,37.287367,-107.839718,USW00093005,"DURANGO LA PLATA CO AP, CO US",17.53701612,46.8739726,22.9,70.4,11.79,,12,TRUE,47.5,0
21420,"Enid, OK Metro Area",1,36.378132,-97.788741,USC00342912,"ENID, OK US",8.958045557,60.04986301,36.5,83.4,32.61,,12,TRUE,46.9,0
27420,"Jamestown, ND Micro Area",2,46.972223,-98.956123,USW00014919,"JAMESTOWN MUNI AP, ND US",22.38287941,41.65561644,11.8,70.8,19.09,,12,TRUE,59,0
29420,"Lake Havasu City-Kingman, AZ Metro Area",1,35.717705,-113.749689,USW00093167,"KINGMAN MOHAVE CO AP, AZ US",53.76772384,63.0860274,44.2,85,7.5,,12,TRUE,40.8,0
30420,"Lexington, NE Micro Area",2,40.756816,-99.821978,USC00251450,"CANADAY STEAM PLT, NE US",12.34676734,50.77342466,27,75.3,25.7,,12,TRUE,48.3,0
34420,"Mount Pleasant, TX Micro Area",2,33.132104,-94.903503,USC00416108,"MT PLEASANT, TX US",10.34811709,64.86767123,44.2,83.4,48.94,1.7,12,TRUE,39.2,1
38420,"Platteville, WI Micro Area",2,42.870028,-90.694229,USC00474546,"LANCASTER 4 WSW, WI US",9.033991803,46.53205479,17.7,71.8,41.35,40.2,12,TRUE,54.1,1
37420,"Pampa, TX Micro Area",2,35.617393,-100.810553,USC00416776,"PAMPA #2, TX US",16.32337478,58.29835616,37,80.3,22.83,14.9,12,TRUE,43.3,1
42420,"Scottsbluff, NE Micro Area",2,41.699256,-103.708555,USC00257667,"SCOTTSBLUFF 1E, NE US",19.23024701,49.21643836,27.4,74.6,15.85,40,12,TRUE,47.2,1
43420,"Sierra Vista-Douglas, AZ Metro Area",1,31.840129,-109.775163,USC00026353,"PEARCE - SUNSITES, AZ US",12.15197581,62.16027397,44.3,79.5,12.51,,12,TRUE,35.2,0
49420,"Yakima, WA Metro Area",1,46.456558,-120.740145,USW00024243,"YAKIMA AIR TERMINAL, WA US",19.55618145,51.02876712,31.9,73.5,7.7,17.5,12,TRUE,41.6,1
35440,"Newport, OR Micro Area",2,44.641061,-123.911212,USC00356033,"NEWPORT 1 SE, OR US",10.8898891,51.09287671,45.2,57.8,70.77,,12,TRUE,12.6,0
10460,"Alamogordo, NM Micro Area",2,32.615599,-105.751308,USC00291931,"CLOUDCROFT, NM US",37.70271432,47.17205479,31.6,61.4,26.75,,12,TRUE,29.8,0
13460,"Bend, OR Metro Area",1,44.153837,-120.887072,USC00356883,"PRINEVILLE, OR US",16.73414809,49.71753425,35.2,68.4,11.28,,12,TRUE,33.2,0
24460,"Great Bend, KS Micro Area",2,38.481239,-98.767837,USC00143218,"GREAT BEND 3W, KS US",14.32239476,54.5260274,31.1,78.6,28.74,,12,TRUE,47.5,0
23460,"Gadsden, AL Metro Area",1,34.047641,-86.034263,USC00013154,"GADSDEN, AL US",5.150074877,63.39123288,43.1,81.1,58.67,,12,TRUE,38,0
25460,"Harrison, AR Micro Area",2,36.087809,-93.162053,USC00033164,"HARRISON, AR US",12.99633281,59.04575342,37.7,78.9,50.64,8.5,12,TRUE,41.2,1
27460,"Jamestown-Dunkirk, NY Micro Area",2,42.304216,-79.407595,USC00306747,"PORTLAND1 SW, NY US",9.928922351,50.74164384,28,72.5,47.08,,12,TRUE,44.5,0
